STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2932;20191231;   10;  11.0;   5.1;    3;   0.0;   0;    2.533;   0;   4.9;   5.8; 1013.68;    3.7;   73.04;    7.0;   -0.5;   -3.4;eor
       2932;20200101;   10;   6.0;   3.2;    3;   0.0;   0;    7.133;   0;   2.2;   5.7; 1017.04;    1.1;   85.54;    4.8;   -2.1;   -3.9;eor
       2932;20200102;   10;  11.3;   4.5;    3;   0.0;   6;    7.533;   0;   2.3;   4.8; 1010.80;    1.1;   73.50;    5.7;   -3.1;   -6.4;eor
       2932;20200103;   10;  19.5;   6.9;    3;   0.7;   6;    0.000;   0;   7.2;   7.3; 1003.05;    5.3;   81.46;    8.3;    1.5;    0.0;eor
       2932;20200104;   10;  16.3;   7.5;    3;   2.1;   6;    0.000;   0;   6.1;   6.7; 1007.12;    3.9;   82.83;    5.5;    1.4;   -0.5;eor
       2932;20200105;   10;   7.5;   3.8;    3;   0.0;   6;    1.633;   0;   6.4;   6.0; 1017.08;    2.4;   82.58;    4.7;   -1.4;   -3.5;eor
       2932;20200106;   10;   7.2;   3.8;    3;   0.0;   0;    0.000;   0;   5.8;   6.3; 1011.22;    3.3;   81.71;    5.1;   -0.4;   -2.1;eor
       2932;20200107;   10;   8.7;   5.2;    3;   0.1;   6;    0.000;   0;   5.6;   6.4; 1009.12;    2.2;   89.21;    4.7;   -0.8;   -3.4;eor
       2932;20200108;   10;  11.3;   6.5;    3;   7.7;   6;    0.000;   0;   7.8;   7.9; 1008.20;    5.6;   85.75;    7.3;    2.8;    2.0;eor
       2932;20200109;   10;   9.3;   5.0;    3;  12.3;   6;    0.000;   0;   8.0;  10.2; 1001.25;    8.2;   93.79;   10.2;    6.2;    5.7;eor
       2932;20200110;   10;  15.6;   6.6;    3;   1.6;   6;    1.433;   0;   7.0;   9.2; 1000.36;    8.6;   81.92;   10.7;    4.7;    3.3;eor
       2932;20200111;   10;  12.2;   4.9;    3;   0.0;   0;    3.600;   0;   6.2;   6.4; 1013.86;    3.9;   78.50;    6.0;    0.9;   -0.7;eor
       2932;20200112;   10;  15.3;   7.0;    3;   0.0;   6;    3.367;   0;   5.5;   5.8; 1006.82;    2.8;   77.17;    5.6;   -0.3;   -2.0;eor
       2932;20200113;   10;  11.8;   5.6;    3;   0.0;   0;    1.333;   0;   5.5;   7.1; 1004.02;    4.7;   83.33;    7.2;    2.9;    1.1;eor
       2932;20200114;   10;  14.2;   7.9;    3;   0.0;   6;    0.000;   0;   6.7;   7.0;  996.29;    7.7;   67.21;   11.0;    3.1;    1.7;eor
       2932;20200115;   10;  12.9;   6.3;    3;   0.0;   6;    5.283;   0;   5.7;   7.3;  999.98;    9.8;   60.08;   12.3;    7.1;    4.2;eor
       2932;20200116;   10;   7.2;   3.2;    3;   0.0;   0;    7.683;   0;   2.1;   8.1; 1010.60;    7.2;   80.38;   11.7;    3.2;   -1.3;eor
       2932;20200117;   10;   8.7;   4.2;    3;   0.7;   6;    7.500;   0;   2.4;   7.0; 1003.26;    4.5;   84.13;    8.6;   -0.9;   -3.3;eor
       2932;20200118;   10;   9.8;   4.6;    3;   0.0;   6;    1.933;   0;   6.5;   6.8; 1007.01;    4.3;   81.54;    6.9;    0.1;   -3.2;eor
       2932;20200119;   10;   6.3;   2.6;    3;   0.3;   8;    0.000;   0;   7.5;   6.7; 1017.96;    2.7;   90.71;    4.7;   -1.1;   -3.2;eor
       2932;20200120;   10;   4.8;   2.1;    3;   0.0;   0;    1.483;   0;   5.8;   6.2; 1029.04;    2.1;   87.38;    5.0;   -2.1;   -5.4;eor
       2932;20200121;   10;   7.2;   4.1;    3;   0.0;   0;    8.167;   0;   1.5;   5.1; 1024.12;   -0.2;   83.96;    4.3;   -3.8;   -6.5;eor
       2932;20200122;   10;   8.7;   4.2;    3;   0.0;   6;    0.000;   0;   5.5;   5.6; 1017.66;   -0.3;   93.00;    1.9;   -4.5;   -7.4;eor
       2932;20200123;   10;   4.1;   2.0;    3;   0.0;   0;    0.033;   0;   5.6;   6.0; 1015.83;    1.6;   87.13;    4.9;   -3.2;   -7.5;eor
       2932;20200124;   10;   8.7;   3.9;    3;   0.0;   0;    7.983;   0;   1.5;   5.0; 1006.86;   -1.3;   88.88;    2.5;   -3.8;   -7.1;eor
       2932;20200125;   10;   6.5;   2.8;    3;   0.0;   7;    0.000;   0;   8.0;   5.2; 1005.74;   -1.2;   93.04;   -0.9;   -1.7;   -1.6;eor
       2932;20200126;   10;   6.2;   2.7;    3;   0.0;   6;    0.000;   0;   7.7;   5.9; 1002.35;    0.2;   94.83;    2.9;   -1.8;   -1.6;eor
       2932;20200127;   10;  14.7;   5.3;    3;   0.4;   6;    2.683;   0;   7.1;   7.3;  994.26;    5.2;   82.46;    9.1;    1.7;   -0.2;eor
       2932;20200128;   10;  20.7;   8.6;    3;   0.6;   6;    1.533;   0;   6.6;   6.8;  979.79;    5.2;   76.54;    9.0;    2.2;    0.9;eor
       2932;20200129;   10;  16.8;   9.4;    3;   0.2;   6;    0.833;   0;   5.9;   5.8;  988.15;    3.6;   73.83;    5.8;    1.1;   -0.5;eor
       2932;20200130;   10;  17.0;   7.7;    3;   0.1;   6;    0.000;   0;   7.1;   6.7;  992.41;    5.7;   73.25;    8.6;    1.4;   -0.2;eor
       2932;20200131;   10;  17.0;   8.9;    3;   0.0;   0;    1.733;   0;   7.3;   9.7;  989.53;   11.1;   73.29;   13.7;    8.4;    7.7;eor
       2932;20200201;   10;  16.3;   7.9;    3;   7.5;   6;    0.000;   0;   7.7;  10.6;  988.22;   10.8;   81.42;   13.5;    7.0;    5.9;eor
       2932;20200202;   10;  14.7;   6.0;    3;  11.6;   6;    0.000;   0;   7.6;   8.3;  991.17;    7.0;   83.46;    8.4;    5.4;    5.1;eor
       2932;20200203;   10;  16.6;   5.7;    3;  12.7;   6;    0.183;   0;   7.5;   9.1;  992.45;    8.3;   82.83;   10.6;    5.6;    4.0;eor
       2932;20200204;   10;  18.9;   5.8;    3;   1.6;   8;    1.900;   0;   6.8;   6.9;  992.02;    4.5;   82.17;    6.8;    1.8;    1.3;eor
       2932;20200205;   10;  16.8;   5.7;    3;   0.0;   0;    4.817;   0;   6.0;   5.4; 1013.14;    2.1;   75.96;    4.0;   -1.6;   -3.9;eor
       2932;20200206;   10;  10.1;   4.6;    3;   0.0;   6;    0.017;   0;   7.5;   6.0; 1013.74;    2.6;   81.29;    5.1;   -0.8;   -2.9;eor
       2932;20200207;   10;   7.0;   2.3;    3;   0.0;   6;    0.000;   0;   7.6;   6.7; 1012.87;    4.2;   81.63;    5.9;    0.7;   -2.9;eor
       2932;20200208;   10;   9.8;   4.6;    3;   0.0;   0;    7.200;   0;   3.3;   5.9; 1007.22;    4.3;   72.33;    9.8;   -0.4;   -3.8;eor
       2932;20200209;   10;  24.4;   9.2;    3;   5.2;   6;    5.400;   0;   7.0;   7.3;  994.69;    9.2;   62.63;   13.4;    3.5;    2.0;eor
       2932;20200210;   10;  28.3;  12.7;    3;   3.5;   8;    2.617;   0;   6.4;   7.6;  977.52;    7.4;   73.46;   13.5;    2.7;    1.4;eor
       2932;20200211;   10;  23.5;  10.0;    3;   0.3;   8;    0.850;   0;   6.0;   5.8;  983.80;    3.4;   75.08;    6.9;    0.2;   -0.7;eor
       2932;20200212;   10;  21.8;   9.9;    3;   0.0;   6;    6.750;   0;   2.7;   5.3;  994.18;    3.3;   68.71;    7.2;    0.8;   -1.0;eor
       2932;20200213;   10;  12.9;   5.7;    3;   0.5;   6;    1.433;   0;   6.1;   6.0;  993.70;    3.2;   78.08;    5.9;   -0.4;   -3.1;eor
       2932;20200214;   10;   9.4;   4.0;    3;   3.0;   6;    0.000;   0;   6.5;   7.6; 1000.18;    4.8;   88.75;    7.5;    1.5;   -0.2;eor
       2932;20200215;   10;  12.9;   5.5;    3;   0.0;   0;    6.700;   0;   5.7;   7.2; 1005.08;    6.0;   77.54;   10.5;    1.8;    0.3;eor
       2932;20200216;   10;  21.8;   9.3;    3;   0.0;   6;    0.367;   0;   7.2;   7.4;  993.38;   12.4;   52.25;   16.3;    7.3;    5.6;eor
       2932;20200217;   10;  17.8;   8.1;    3;   0.0;   6;    0.083;   0;   7.0;   7.6;  997.39;    9.2;   65.83;   15.6;    5.8;    4.2;eor
       2932;20200218;   10;  19.4;   8.8;    3;   0.6;   6;    4.183;   0;   5.7;   6.7; 1003.13;    6.5;   69.88;    9.7;    4.0;    2.6;eor
       2932;20200219;   10;  15.6;   7.3;    3;   2.4;   8;    1.700;   0;   7.2;   6.5;  999.74;    5.1;   73.75;    7.0;    0.7;   -1.3;eor
       2932;20200220;   10;  14.9;   5.9;    3;   1.2;   6;    0.100;   0;   6.2;   6.6; 1000.96;    4.9;   75.38;    8.3;    0.1;   -2.0;eor
       2932;20200221;   10;  19.9;   8.9;    3;   0.0;   0;    3.117;   0;   6.9;   6.3; 1005.19;    5.7;   69.13;    8.0;    1.9;    0.5;eor
       2932;20200222;   10;  21.4;  10.1;    3;   0.1;   6;    0.100;   0;   7.3;   6.5; 1002.43;    8.3;   59.38;   12.2;    3.6;    2.1;eor
       2932;20200223;   10;  25.0;   9.9;    3;   6.6;   6;    0.117;   0;   7.2;   9.2;  995.13;    8.7;   81.04;   12.7;    4.3;    3.0;eor
       2932;20200224;   10;  14.9;   6.9;    3;   0.6;   6;    3.367;   0;   6.7;   6.8;  998.69;    5.4;   74.92;    9.8;    1.9;    0.0;eor
       2932;20200225;   10;  16.8;   7.6;    3;   1.7;   6;    3.200;   0;   6.3;   8.1;  982.25;    8.2;   73.46;   11.4;    3.7;    1.8;eor
       2932;20200226;   10;  17.7;   6.4;    3;   3.5;   8;    1.633;   0;   7.0;   6.5;  979.95;    2.8;   86.54;    5.7;    0.2;   -0.6;eor
       2932;20200227;   10;  11.7;   5.1;    3;   0.3;   8;    1.317;   0;   7.3;   6.0;  985.47;    3.0;   79.67;    6.2;    0.8;    0.4;eor
       2932;20200228;   10;  16.3;   6.6;    3;   4.2;   8;    2.300;   0;   7.1;   5.9;  996.30;    3.1;   77.71;    7.5;    0.6;   -0.8;eor
       2932;20200229;   10;  14.4;   7.5;    3;   0.4;   6;    1.267;   0;   7.2;   7.7;  983.00;    6.7;   78.54;   12.1;    0.5;    0.0;eor
       2932;20200301;   10;  24.2;   6.1;    3;   2.6;   6;    3.217;   0;   5.5;   7.1;  981.21;    6.6;   72.92;   11.1;    2.7;    0.7;eor
       2932;20200302;   10;  14.6;   5.5;    3;   0.7;   6;    7.250;   0;   6.4;   7.0;  977.32;    6.3;   73.92;    9.8;    4.0;    3.2;eor
       2932;20200303;   10;  13.5;   4.1;    3;   2.1;   6;    0.167;   0;   6.3;   6.7;  983.67;    4.1;   81.88;    7.5;    0.1;   -2.9;eor
       2932;20200304;   10;  11.3;   5.1;    3;   0.0;   6;    5.717;   0;   4.3;   6.2;  994.15;    3.5;   79.33;    8.0;   -1.0;   -3.7;eor
       2932;20200305;   10;  11.1;   4.9;    3;   2.3;   6;    5.517;   0;   5.8;   6.1;  985.31;    5.2;   71.04;   11.0;   -0.4;   -2.1;eor
       2932;20200306;   10;  14.7;   6.0;    3;   3.4;   6;    0.050;   0;   7.5;   8.0;  976.84;    6.2;   84.96;    9.9;    2.4;    2.2;eor
       2932;20200307;   10;  14.1;   5.6;    3;   0.1;   6;    3.183;   0;   6.8;   6.6;  997.20;    4.6;   78.92;    7.6;    2.3;   -0.9;eor
       2932;20200308;   10;  13.0;   5.3;    3;   2.6;   6;    1.783;   0;   5.9;   6.8;  999.77;    5.7;   73.92;   10.9;    0.4;   -1.5;eor
       2932;20200309;   10;  10.8;   4.1;    3;   1.5;   6;    2.183;   0;   6.2;   8.1;  995.68;    7.0;   80.79;   11.8;    3.1;    0.4;eor
       2932;20200310;   10;  15.3;   7.7;    3;   7.7;   6;    0.000;   0;   7.0;   8.2;  991.33;    6.5;   83.75;   11.7;    3.0;    1.6;eor
       2932;20200311;   10;  16.8;   5.9;    3;   1.0;   6;    0.800;   0;   7.5;  10.6;  993.51;   10.2;   84.42;   12.3;    7.9;    7.0;eor
       2932;20200312;   10;  20.6;   8.8;    3;   0.4;   6;    4.250;   0;   5.2;   7.9;  992.05;   10.2;   61.83;   14.1;    1.8;   -1.2;eor
       2932;20200313;   10;  21.6;   8.8;    3;   0.0;   6;    4.867;   0;   5.5;   6.3;  997.70;    6.1;   67.92;   10.5;    3.2;    1.6;eor
       2932;20200314;   10;   8.6;   3.0;    3;   0.0;   0;   10.583;   0;   3.3;   5.3; 1007.27;    3.4;   69.17;    8.5;   -1.5;   -5.8;eor
       2932;20200315;   10;  13.5;   6.0;    3;   0.0;   0;   11.083;   0;   3.8;   4.7; 1003.55;    6.1;   52.08;   13.3;   -0.4;   -2.7;eor
       2932;20200316;   10;   8.2;   4.0;    3;   0.0;   0;   10.483;   0;   4.8;   6.4; 1003.48;    9.2;   54.38;   16.4;    3.0;    0.8;eor
       2932;20200317;   10;   7.2;   2.7;    3;   0.7;   6;    3.767;   0;   6.6;   9.0; 1011.35;    8.7;   79.50;   14.0;    4.7;    1.2;eor
       2932;20200318;   10;  11.8;   4.5;    3;   0.0;   0;   10.900;   0;   5.1;   8.5; 1010.37;   10.7;   67.92;   17.3;    4.9;    2.8;eor
       2932;20200319;   10;   5.7;   2.6;    3;   0.0;   0;    3.883;   0;   6.0;   9.2; 1008.60;   10.8;   72.42;   15.8;    6.7;    2.1;eor
       2932;20200320;   10;  10.1;   3.7;    3;   0.8;   6;    0.000;   0;   7.9;   8.4; 1008.67;    6.7;   85.21;    9.0;    4.2;    3.5;eor
       2932;20200321;   10;  13.4;   5.3;    3;   0.0;   0;    5.500;   0;   5.0;   5.3; 1012.55;    3.3;   68.75;    6.3;   -1.9;   -4.4;eor
       2932;20200322;   10;  11.3;   4.3;    3;   0.0;   0;   11.583;   0;   0.9;   3.6; 1018.60;    0.5;   57.92;    5.8;   -3.5;   -8.0;eor
       2932;20200323;   10;  10.1;   3.7;    3;   0.0;   0;   11.900;   0;   0.3;   2.9; 1021.40;    0.1;   47.83;    5.1;   -5.2;   -9.7;eor
       2932;20200324;   10;  11.3;   4.1;    3;   0.0;   0;   11.950;   0;   0.0;   3.0; 1018.95;    0.6;   49.46;    7.3;   -6.0;   -9.2;eor
       2932;20200325;   10;  12.3;   4.9;    3;   0.0;   0;   11.917;   0;   0.0;   3.1; 1013.77;    1.6;   47.04;    8.7;   -4.8;   -7.2;eor
       2932;20200326;   10;  13.7;   5.9;    3;   0.0;   0;   10.100;   0;   2.8;   4.0; 1008.99;    4.1;   50.04;   10.8;   -4.1;   -6.1;eor
       2932;20200327;   10;  11.3;   4.8;    3;   0.0;   0;   10.650;   0;   1.2;   5.5; 1004.80;    8.2;   51.46;   16.6;    1.2;   -0.2;eor
       2932;20200328;   10;   9.6;   3.6;    3;   0.0;   0;   11.533;   0;   0.1;   5.9; 1003.11;    7.0;   60.92;   13.7;    0.5;   -2.2;eor
       2932;20200329;   10;  14.2;   5.5;    3;   1.5;   8;    0.050;   0;   5.5;   5.8; 1006.70;    2.5;   78.38;    4.9;   -2.4;   -5.2;eor
       2932;20200330;   10;  11.0;   3.4;    3;   0.2;   8;    7.200;   0;   4.3;   4.2; 1010.97;    0.6;   66.00;    5.9;   -6.2;   -8.8;eor
       2932;20200331;   10;   9.3;   3.0;    3;   0.0;   0;    8.833;   0;   3.7;   4.0; 1012.46;    1.5;   60.50;    4.9;   -2.7;   -7.8;eor
       2932;20200401;   10;   8.7;   2.8;    3;   0.0;   0;   12.517;   0;   0.0;   3.8; 1004.53;    2.7;   53.08;   10.0;   -5.3;   -8.7;eor
       2932;20200402;   10;  12.3;   3.9;    3;   0.0;   6;   10.167;   0;   2.5;   5.0;  995.78;    4.8;   60.42;   11.9;   -2.2;   -5.3;eor
       2932;20200403;   10;   9.6;   3.7;    3;   0.0;   0;    2.450;   0;   7.0;   5.8;  997.94;    6.7;   59.71;   10.3;    3.6;    1.9;eor
       2932;20200404;   10;   5.7;   2.2;    3;   0.0;   0;    6.117;   0;   4.0;   5.6; 1008.95;    6.8;   58.04;   11.7;    1.8;   -1.2;eor
       2932;20200405;   10;  15.1;   4.9;    3;   0.0;   0;   12.400;   0;   0.1;   5.9; 1010.82;    8.3;   56.71;   16.5;   -0.3;   -2.5;eor
       2932;20200406;   10;   7.2;   3.4;    3;   0.0;   0;   12.817;   0;   0.0;   6.1; 1007.11;   11.9;   47.29;   21.2;    1.7;   -2.7;eor
       2932;20200407;   10;   9.3;   3.3;    3;   0.0;   0;   10.600;   0;   1.0;   9.7; 1013.69;   12.6;   64.88;   18.4;    5.9;    0.6;eor
       2932;20200408;   10;   7.0;   2.6;    3;   0.0;   0;   12.600;   0;   0.0;   7.4; 1009.97;   13.4;   52.33;   21.6;    5.2;    1.1;eor
       2932;20200409;   10;   9.1;   3.2;    3;   0.0;   0;   11.850;   0;   2.0;   7.9; 1007.48;   12.1;   56.50;   18.3;    5.7;    1.0;eor
       2932;20200410;   10;   7.5;   2.4;    3;   0.0;   0;   11.333;   0;   4.4;   7.8; 1009.40;   10.6;   62.50;   16.7;    4.7;    1.2;eor
       2932;20200411;   10;   6.9;   2.1;    3;   0.0;   0;   13.083;   0;   5.9;   5.1; 1009.52;    9.0;   47.25;   15.0;    1.8;   -1.5;eor
       2932;20200412;   10;   9.8;   3.4;    3;   0.8;   6;   11.517;   0;   2.4;   7.4;  999.55;   14.1;   47.83;   23.2;    3.4;   -1.2;eor
       2932;20200413;   10;  14.4;   5.1;    3;   0.9;   6;    4.300;   0;   5.5;   6.2;  999.05;    7.9;   56.79;   12.8;    2.5;    0.4;eor
       2932;20200414;   10;  10.6;   3.9;    3;   0.0;   7;   10.200;   0;   2.8;   4.5; 1006.47;    5.0;   53.92;    9.8;    0.6;   -1.7;eor
       2932;20200415;   10;  11.1;   4.0;    3;   0.0;   0;   10.800;   0;   5.7;   5.7; 1006.78;    8.1;   54.83;   16.1;    0.4;   -1.5;eor
       2932;20200416;   10;   5.7;   2.5;    3;   0.0;   0;   12.450;   0;   4.9;   7.5; 1000.84;   12.5;   53.21;   21.1;    2.5;   -1.3;eor
       2932;20200417;   10;   5.1;   2.2;    3;   0.0;   0;   12.567;   0;   2.3;   8.0; 1000.94;   11.4;   60.54;   18.5;    4.0;    2.0;eor
       2932;20200418;   10;   8.6;   2.9;    3;   0.0;   6;   10.433;   0;   3.9;   6.9; 1000.40;   11.9;   50.88;   19.1;    3.8;    2.4;eor
       2932;20200419;   10;   9.9;   4.1;    3;   0.0;   0;   12.100;   0;   2.5;   4.9; 1004.08;    9.6;   42.08;   15.1;    3.4;    0.5;eor
       2932;20200420;   10;  13.9;   5.5;    3;   0.0;   0;   13.583;   0;   0.0;   5.0; 1007.43;    8.6;   46.50;   15.4;    0.7;   -1.9;eor
       2932;20200421;   10;  14.9;   6.6;    3;   0.0;   0;   13.200;   0;   0.0;   5.8; 1006.92;   10.7;   47.25;   17.7;    3.8;    1.7;eor
       2932;20200422;   10;  12.3;   4.8;    3;   0.0;   0;   13.483;   0;   0.0;   5.9; 1007.51;   11.7;   44.83;   18.8;    4.0;    0.4;eor
       2932;20200423;   10;   9.4;   3.5;    3;   0.0;   0;   13.217;   0;   0.3;   6.7; 1004.97;   12.9;   46.58;   19.8;    4.8;    2.1;eor
       2932;20200424;   10;  10.5;   3.9;    3;   0.0;   0;    8.183;   0;   4.5;   7.4;  993.75;   13.6;   49.54;   21.0;    5.4;    2.0;eor
       2932;20200425;   10;  12.3;   3.6;    3;   0.0;   0;    2.483;   0;   6.3;   7.5;  995.06;    9.7;   62.58;   14.5;    6.2;    1.1;eor
       2932;20200426;   10;   6.2;   2.4;    3;   0.0;   0;   11.533;   0;   2.6;   7.0;  995.09;   11.1;   56.67;   18.0;    2.9;   -1.0;eor
       2932;20200427;   10;   9.4;   2.7;    3;   0.0;   0;   13.083;   0;   1.8;   7.2;  992.03;   14.8;   45.96;   22.4;    5.0;   -0.5;eor
       2932;20200428;   10;  10.1;   2.9;    3;   0.0;   6;    6.050;   0;   5.8;   9.7;  988.38;   15.4;   57.50;   22.7;    7.9;    2.4;eor
       2932;20200429;   10;  12.7;   4.1;    3;   1.6;   6;    4.667;   0;   6.4;  11.7;  989.18;   13.7;   76.00;   18.6;    8.9;    6.1;eor
       2932;20200430;   10;  15.3;   5.6;    3;   1.0;   6;    2.267;   0;   7.0;  10.8;  988.31;   12.8;   74.29;   19.3;    8.6;    6.5;eor
       2932;20200501;   10;  16.3;   5.7;    3;   3.0;   6;    6.533;   0;   5.0;   9.3;  986.48;   11.1;   72.25;   17.1;    6.5;    4.4;eor
       2932;20200502;   10;  16.6;   5.1;    3;   2.4;   6;    2.100;   0;   6.8;   9.1;  990.84;    9.0;   80.13;   14.2;    6.4;    4.7;eor
       2932;20200503;   10;   9.1;   2.6;    3;   1.5;   6;    2.600;   0;   6.8;   9.4; 1000.62;   10.0;   76.75;   13.9;    6.4;    3.4;eor
       2932;20200504;   10;   8.2;   2.4;    3;   6.6;   6;    0.650;   0;   6.2;  10.0; 1000.95;    8.9;   87.17;   11.6;    2.1;    0.5;eor
       2932;20200505;   10;  13.5;   3.4;    3;   0.3;   6;    9.283;   0;   4.0;   7.0; 1003.42;    6.9;   71.79;   11.8;    1.5;   -0.5;eor
       2932;20200506;   10;   9.6;   3.5;    3;   0.0;   0;   12.867;   0;   2.7;   6.6; 1006.77;    9.7;   57.67;   16.2;    0.2;   -1.5;eor
       2932;20200507;   10;  10.6;   3.1;    3;   0.0;   0;   10.467;   0;   3.7;   8.0; 1006.63;   10.9;   62.38;   17.6;    2.3;    0.3;eor
       2932;20200508;   10;   6.7;   2.1;    3;   0.0;   0;   12.617;   0;   5.6;   8.4; 1001.79;   14.9;   53.54;   21.8;    7.0;    3.5;eor
       2932;20200509;   10;   6.7;   2.4;    3;   0.0;   0;   12.283;   0;   5.4;   8.2;  997.95;   15.6;   48.58;   22.2;    7.5;    3.4;eor
       2932;20200510;   10;   8.6;   2.5;    3;   0.0;   6;    6.133;   0;   5.9;  11.5;  989.75;   16.8;   60.46;   24.4;    8.6;    5.6;eor
       2932;20200511;   10;  13.7;   5.2;    3;  13.7;   6;    0.633;   0;   7.0;   8.1;  991.67;    6.3;   83.79;   15.5;   -0.5;   -2.3;eor
       2932;20200512;   10;   9.9;   3.5;    3;   0.0;   0;    8.783;   0;   3.3;   5.7; 1000.46;    5.5;   64.71;   10.9;   -1.3;   -3.4;eor
       2932;20200513;   10;   6.2;   1.9;    3;   0.0;   6;    9.517;   0;   5.8;   6.6;  996.36;    9.5;   57.71;   13.6;    2.7;   -1.8;eor
       2932;20200514;   10;   9.9;   3.4;    3;   0.0;   0;    8.917;   0;   4.1;   7.6; 1000.60;    9.1;   66.71;   14.1;    3.5;   -0.2;eor
       2932;20200515;   10;   9.3;   2.9;    3;   0.0;   0;   10.683;   0;   3.6;   6.4; 1002.96;    9.2;   57.33;   14.9;    2.3;   -0.2;eor
       2932;20200516;   10;  11.3;   3.2;    3;   0.0;   0;   11.783;   0;   3.8;   7.1; 1005.33;   11.0;   56.75;   17.6;    3.7;    0.5;eor
       2932;20200517;   10;   8.7;   2.6;    3;   0.0;   0;    9.133;   0;   5.1;   8.1; 1005.68;   12.7;   56.46;   18.2;    8.4;    3.6;eor
       2932;20200518;   10;  12.5;   3.9;    3;   0.0;   0;   13.417;   0;   4.5;   9.4; 1005.50;   15.7;   54.42;   23.0;    6.8;    2.9;eor
       2932;20200519;   10;   9.9;   3.1;    3;   0.0;   6;    7.133;   0;   5.4;  11.0; 1004.30;   15.8;   62.04;   21.6;   10.1;    5.9;eor
       2932;20200520;   10;   6.0;   2.3;    3;   0.0;   6;    3.533;   0;   6.5;  10.9; 1005.69;   15.3;   63.67;   19.3;    9.2;    4.8;eor
       2932;20200521;   10;   9.4;   2.0;    3;   0.0;   0;   13.750;   0;   3.5;   8.3; 1006.88;   14.9;   51.88;   21.7;    6.6;    3.0;eor
       2932;20200522;   10;  11.8;   3.5;    3;   5.8;   6;    2.533;   0;   7.0;  12.1; 1004.23;   16.5;   64.58;   22.8;    9.3;    5.0;eor
       2932;20200523;   10;  12.3;   4.9;    3;   2.2;   6;    1.067;   0;   7.3;  13.0; 1004.84;   14.8;   77.21;   17.7;   10.2;    8.3;eor
       2932;20200524;   10;  17.3;   7.2;    3;   2.9;   6;    7.800;   0;   5.5;  10.3; 1009.37;   12.7;   70.92;   18.0;    8.6;    7.1;eor
       2932;20200525;   10;  12.3;   4.4;    3;   0.0;   6;    0.717;   0;   7.0;  10.7; 1013.10;   11.8;   77.67;   14.9;    9.0;    8.0;eor
       2932;20200526;   10;   7.2;   2.5;    3;   0.0;   6;    6.600;   0;   5.0;  11.0; 1017.80;   13.9;   70.67;   19.3;    9.5;    6.1;eor
       2932;20200527;   10;   8.2;   2.1;    3;   3.8;   6;    9.467;   0;   4.9;  10.6; 1015.48;   16.3;   60.38;   22.8;    8.1;    4.0;eor
       2932;20200528;   10;  12.5;   4.1;    3;   0.0;   0;   12.500;   0;   3.9;   9.9; 1013.40;   14.1;   64.33;   19.3;    9.1;    6.0;eor
       2932;20200529;   10;   9.3;   2.5;    3;   0.0;   0;    8.233;   0;   4.6;   8.7; 1011.67;   13.8;   58.13;   19.8;    5.9;    3.7;eor
       2932;20200530;   10;  10.6;   3.6;    3;   0.0;   0;    7.633;   0;   4.9;   8.1; 1007.67;   12.8;   56.17;   17.5;    7.2;    4.6;eor
       2932;20200531;   10;  11.3;   3.2;    3;   0.0;   0;    8.300;   0;   4.5;   9.5; 1005.61;   14.1;   60.88;   22.0;    7.2;    4.8;eor
       2932;20200601;   10;   8.9;   2.8;    3;   0.0;   0;   15.317;   0;   0.5;   9.2; 1006.34;   16.4;   52.50;   24.2;    7.3;    4.8;eor
       2932;20200602;   10;   7.2;   2.1;    3;   0.0;   0;   15.167;   0;   1.0;  10.0; 1001.02;   18.6;   49.58;   26.3;    8.6;    5.7;eor
       2932;20200603;   10;  21.1;   2.3;    3;   4.2;   6;    9.817;   0;   5.6;  12.2;  989.49;   18.1;   62.29;   27.1;   11.5;    7.6;eor
       2932;20200604;   10;   9.8;   3.3;    3;   1.0;   6;    3.467;   0;   7.2;  14.4;  979.59;   15.9;   80.46;   21.1;   11.0;    8.2;eor
       2932;20200605;   10;  15.4;   5.9;    3;   1.5;   6;    3.367;   0;   7.0;  10.8;  980.16;   13.1;   72.83;   18.3;    9.2;    7.8;eor
       2932;20200606;   10;  12.9;   5.6;    3;   0.4;   6;    4.200;   0;   5.1;  10.0;  986.77;   12.2;   71.25;   18.4;    7.6;    4.9;eor
       2932;20200607;   10;   8.1;   3.3;    3;   0.0;   6;    1.317;   0;   6.8;  11.2;  991.97;   13.7;   72.46;   17.3;    9.7;    5.0;eor
       2932;20200608;   10;   5.8;   1.5;    3;   0.0;   0;    4.367;   0;   5.8;   9.6;  997.61;   15.0;   59.13;   20.5;    7.0;    1.9;eor
       2932;20200609;   10;   9.4;   2.6;    3;   0.2;   6;    1.817;   0;   7.6;  11.5;  999.46;   16.1;   63.92;   22.7;   11.5;   11.1;eor
       2932;20200610;   10;   7.7;   2.7;    3;   0.7;   6;    2.317;   0;   7.6;  12.1;  997.33;   16.4;   65.54;   20.1;   12.9;   12.4;eor
       2932;20200611;   10;   5.7;   2.5;    3;   0.0;   6;    0.950;   0;   7.6;  14.9;  994.67;   15.9;   82.79;   20.0;   12.5;   12.1;eor
